fare_id,rider_category_id,price,expiration_date,commencement_date
436339,2,2.25,,
436340,2,2.10,,
436341,2,1.90,,
436342,2,1.90,,
436343,2,1.90,,
436344,2,1.90,,
436345,2,1.85,,
436346,2,1.80,,
436347,2,1.65,,
436348,2,1.55,,
436349,2,1.55,,
436350,2,5.35,,
436351,2,3.55,,
436352,2,3.90,,
436353,2,4.05,,
436354,2,3.60,,
436355,2,3.90,,
436356,2,1.55,,
436357,2,2.80,,
436358,2,3.75,,
436359,2,1.55,,
436360,2,3.35,,
436361,2,2.75,,
436362,2,2.60,,
436363,2,2.55,,
436364,2,2.45,,
436365,2,2.40,,
436366,2,2.40,,
436367,2,2.30,,
436368,2,2.25,,
436369,2,2.25,,
436370,2,2.25,,
436371,2,2.40,,
436372,2,2.50,,
436373,2,2.65,,
436374,2,2.75,,
436375,2,2.90,,
436376,2,3.05,,
436377,2,3.30,,
436378,2,3.45,,
436379,2,2.90,,
436380,2,3.45,,
436381,2,3.65,,
436382,2,3.40,,
436383,2,1.55,,
436384,2,3.30,,
436385,2,3.10,,
436386,2,3.00,,
436387,2,2.85,,
436388,2,2.65,,
436389,2,2.40,,
436390,2,2.25,,
436391,2,2.10,,
436392,2,2.10,,
436393,2,2.10,,
436394,2,2.10,,
436395,2,2.00,,
436396,2,1.95,,
436397,2,1.85,,
436398,2,1.80,,
436399,2,1.55,,
436400,2,5.45,,
436401,2,3.65,,
436402,2,4.05,,
436403,2,4.15,,
436404,2,3.75,,
436405,2,4.05,,
436406,2,3.75,,
436407,2,3.75,,
436408,2,2.80,,
436409,2,2.15,,
436410,2,5.65,,
436411,2,5.00,,
436412,2,4.90,,
436413,2,4.85,,
436414,2,4.75,,
436415,2,4.70,,
436416,2,4.65,,
436417,2,4.60,,
436418,2,4.55,,
436419,2,4.55,,
436420,2,4.55,,
436421,2,4.70,,
436422,2,4.80,,
436423,2,4.95,,
436424,2,5.05,,
436425,2,5.20,,
436426,2,5.35,,
436427,2,5.60,,
436428,2,5.75,,
436429,2,5.20,,
436430,2,5.75,,
436431,2,5.95,,
436432,2,5.70,,
436433,2,3.90,,
436434,2,5.60,,
436435,2,5.40,,
436436,2,5.30,,
436437,2,5.15,,
436438,2,4.95,,
436439,2,4.70,,
436440,2,4.50,,
436441,2,4.40,,
436442,2,4.40,,
436443,2,4.40,,
436444,2,4.40,,
436445,2,4.35,,
436446,2,4.35,,
436447,2,4.20,,
436448,2,4.15,,
436449,2,4.05,,
436450,2,7.75,,
436451,2,5.95,,
436452,2,6.30,,
436453,2,6.45,,
436454,2,6.00,,
436455,2,6.35,,
436456,2,1.55,,
436457,2,1.55,,
436458,2,2.15,,
436459,2,2.80,,
436460,2,3.50,,
436461,2,2.90,,
436462,2,2.80,,
436463,2,2.70,,
436464,2,2.60,,
436465,2,2.60,,
436466,2,2.55,,
436467,2,2.50,,
436468,2,2.45,,
436469,2,2.45,,
436470,2,2.45,,
436471,2,2.55,,
436472,2,2.65,,
436473,2,2.80,,
436474,2,2.90,,
436475,2,3.05,,
436476,2,3.20,,
436477,2,3.45,,
436478,2,3.60,,
436479,2,3.05,,
436480,2,3.60,,
436481,2,3.80,,
436482,2,3.55,,
436483,2,1.80,,
436484,2,3.45,,
436485,2,3.25,,
436486,2,3.20,,
436487,2,3.00,,
436488,2,2.85,,
436489,2,2.55,,
436490,2,2.40,,
436491,2,2.30,,
436492,2,2.30,,
436493,2,2.30,,
436494,2,2.30,,
436495,2,2.25,,
436496,2,2.25,,
436497,2,2.10,,
436498,2,2.05,,
436499,2,1.95,,
436500,2,5.65,,
436501,2,3.85,,
436502,2,4.20,,
436503,2,4.30,,
436504,2,3.90,,
436505,2,4.20,,
436506,2,3.25,,
436507,2,3.35,,
436508,2,5.65,,
436509,2,3.50,,
436510,2,2.80,,
436511,2,2.55,,
436512,2,2.40,,
436513,2,2.35,,
436514,2,2.25,,
436515,2,2.25,,
436516,2,2.20,,
436517,2,2.10,,
436518,2,2.10,,
436519,2,2.10,,
436520,2,2.10,,
436521,2,1.95,,
436522,2,1.85,,
436523,2,1.70,,
436524,2,0.95,,
436525,2,1.70,,
436526,2,1.85,,
436527,2,2.10,,
436528,2,2.30,,
436529,2,0.95,,
436530,2,0.95,,
436531,2,3.35,,
436532,2,3.10,,
436533,2,3.15,,
436534,2,3.00,,
436535,2,2.80,,
436536,2,2.75,,
436537,2,2.55,,
436538,2,2.40,,
436539,2,2.10,,
436540,2,2.10,,
436541,2,2.90,,
436542,2,2.90,,
436543,2,2.90,,
436544,2,2.90,,
436545,2,2.95,,
436546,2,3.00,,
436547,2,3.05,,
436548,2,3.10,,
436549,2,3.15,,
436550,2,4.80,,
436551,2,2.50,,
436552,2,2.85,,
436553,2,3.00,,
436554,2,3.45,,
436555,2,3.75,,
436556,2,2.60,,
436557,2,2.75,,
436558,2,5.00,,
436559,2,2.90,,
436560,2,2.55,,
436561,2,2.80,,
436562,2,0.95,,
436563,2,0.95,,
436564,2,0.95,,
436565,2,0.95,,
436566,2,0.95,,
436567,2,1.30,,
436568,2,1.40,,
436569,2,1.40,,
436570,2,1.40,,
436571,2,1.55,,
436572,2,1.65,,
436573,2,1.80,,
436574,2,1.95,,
436575,2,2.05,,
436576,2,2.20,,
436577,2,2.45,,
436578,2,2.60,,
436579,2,2.05,,
436580,2,2.60,,
436581,2,2.65,,
436582,2,2.40,,
436583,2,2.50,,
436584,2,2.30,,
436585,2,2.10,,
436586,2,2.00,,
436587,2,1.85,,
436588,2,1.65,,
436589,2,1.30,,
436590,2,1.50,,
436591,2,2.30,,
436592,2,2.30,,
436593,2,2.30,,
436594,2,2.30,,
436595,2,2.30,,
436596,2,2.35,,
436597,2,2.40,,
436598,2,2.45,,
436599,2,2.55,,
436600,2,4.65,,
436601,2,2.85,,
436602,2,3.20,,
436603,2,3.30,,
436604,2,2.70,,
436605,2,3.05,,
436606,2,2.50,,
436607,2,2.60,,
436608,2,4.90,,
436609,2,2.80,,
436610,2,2.40,,
436611,2,0.95,,
436612,2,2.80,,
436613,2,0.95,,
436614,2,0.95,,
436615,2,0.95,,
436616,2,0.95,,
436617,2,1.10,,
436618,2,1.25,,
436619,2,1.25,,
436620,2,1.25,,
436621,2,1.45,,
436622,2,1.55,,
436623,2,1.70,,
436624,2,1.80,,
436625,2,1.95,,
436626,2,2.10,,
436627,2,2.35,,
436628,2,2.55,,
436629,2,1.95,,
436630,2,2.50,,
436631,2,2.55,,
436632,2,2.30,,
436633,2,2.40,,
436634,2,2.20,,
436635,2,2.00,,
436636,2,1.90,,
436637,2,1.75,,
436638,2,1.55,,
436639,2,1.15,,
436640,2,1.30,,
436641,2,2.20,,
436642,2,2.20,,
436643,2,2.20,,
436644,2,2.20,,
436645,2,2.25,,
436646,2,2.25,,
436647,2,2.30,,
436648,2,2.35,,
436649,2,2.40,,
436650,2,4.55,,
436651,2,2.75,,
436652,2,3.10,,
436653,2,3.20,,
436654,2,2.60,,
436655,2,2.90,,
436656,2,2.40,,
436657,2,2.55,,
436658,2,4.85,,
436659,2,2.70,,
436660,2,2.35,,
436661,2,0.95,,
436662,2,0.95,,
436663,2,2.80,,
436664,2,0.95,,
436665,2,0.95,,
436666,2,0.95,,
436667,2,1.00,,
436668,2,1.10,,
436669,2,1.10,,
436670,2,1.10,,
436671,2,1.35,,
436672,2,1.50,,
436673,2,1.65,,
436674,2,1.75,,
436675,2,1.85,,
436676,2,2.00,,
436677,2,2.25,,
436678,2,2.45,,
436679,2,1.85,,
436680,2,2.40,,
436681,2,2.45,,
436682,2,2.20,,
436683,2,2.30,,
436684,2,2.10,,
436685,2,1.90,,
436686,2,1.85,,
436687,2,1.65,,
436688,2,1.40,,
436689,2,1.05,,
436690,2,1.20,,
436691,2,2.10,,
436692,2,2.10,,
436693,2,2.10,,
436694,2,2.10,,
436695,2,2.15,,
436696,2,2.15,,
436697,2,2.25,,
436698,2,2.25,,
436699,2,2.35,,
436700,2,4.45,,
436701,2,2.65,,
436702,2,3.00,,
436703,2,3.15,,
436704,2,2.55,,
436705,2,2.85,,
436706,2,2.30,,
436707,2,2.45,,
436708,2,4.75,,
436709,2,2.60,,
436710,2,2.25,,
436711,2,0.95,,
436712,2,0.95,,
436713,2,0.95,,
436714,2,2.80,,
436715,2,0.95,,
436716,2,0.95,,
436717,2,0.95,,
436718,2,0.95,,
436719,2,0.95,,
436720,2,0.95,,
436721,2,1.15,,
436722,2,1.35,,
436723,2,1.55,,
436724,2,1.65,,
436725,2,1.80,,
436726,2,1.95,,
436727,2,2.15,,
436728,2,2.35,,
436729,2,1.80,,
436730,2,2.30,,
436731,2,2.35,,
436732,2,2.10,,
436733,2,2.25,,
436734,2,2.00,,
436735,2,1.80,,
436736,2,1.75,,
436737,2,1.55,,
436738,2,1.25,,
436739,2,0.95,,
436740,2,1.05,,
436741,2,2.00,,
436742,2,2.00,,
436743,2,2.00,,
436744,2,2.00,,
436745,2,2.05,,
436746,2,2.10,,
436747,2,2.15,,
436748,2,2.15,,
436749,2,2.25,,
436750,2,4.30,,
436751,2,2.55,,
436752,2,2.90,,
436753,2,3.05,,
436754,2,2.45,,
436755,2,2.75,,
436756,2,2.30,,
436757,2,2.40,,
436758,2,4.70,,
436759,2,2.60,,
436760,2,2.25,,
436761,2,0.95,,
436762,2,0.95,,
436763,2,0.95,,
436764,2,0.95,,
436765,2,2.80,,
436766,2,0.95,,
436767,2,0.95,,
436768,2,0.95,,
436769,2,0.95,,
436770,2,0.95,,
436771,2,1.10,,
436772,2,1.25,,
436773,2,1.50,,
436774,2,1.65,,
436775,2,1.75,,
436776,2,1.90,,
436777,2,2.15,,
436778,2,2.30,,
436779,2,1.75,,
436780,2,2.30,,
436781,2,2.35,,
436782,2,2.10,,
436783,2,2.20,,
436784,2,2.00,,
436785,2,1.80,,
436786,2,1.70,,
436787,2,1.50,,
436788,2,1.20,,
436789,2,0.95,,
436790,2,0.95,,
436791,2,1.95,,
436792,2,1.95,,
436793,2,1.95,,
436794,2,1.95,,
436795,2,2.00,,
436796,2,2.05,,
436797,2,2.10,,
436798,2,2.15,,
436799,2,2.20,,
436800,2,4.25,,
436801,2,2.55,,
436802,2,2.90,,
436803,2,3.00,,
436804,2,2.40,,
436805,2,2.75,,
436806,2,2.25,,
436807,2,2.40,,
436808,2,4.65,,
436809,2,2.55,,
436810,2,2.20,,
436811,2,0.95,,
436812,2,0.95,,
436813,2,0.95,,
436814,2,0.95,,
436815,2,0.95,,
436816,2,2.80,,
436817,2,0.95,,
436818,2,0.95,,
436819,2,0.95,,
436820,2,0.95,,
436821,2,1.05,,
436822,2,1.20,,
436823,2,1.40,,
436824,2,1.55,,
436825,2,1.70,,
436826,2,1.85,,
436827,2,2.10,,
436828,2,2.25,,
436829,2,1.70,,
436830,2,2.25,,
436831,2,2.30,,
436832,2,2.05,,
436833,2,2.15,,
436834,2,1.95,,
436835,2,1.75,,
436836,2,1.65,,
436837,2,1.40,,
436838,2,1.10,,
436839,2,0.95,,
436840,2,0.95,,
436841,2,1.90,,
436842,2,1.90,,
436843,2,1.90,,
436844,2,1.90,,
436845,2,2.00,,
436846,2,2.00,,
436847,2,2.10,,
436848,2,2.10,,
436849,2,2.15,,
436850,2,4.15,,
436851,2,2.50,,
436852,2,2.85,,
436853,2,2.95,,
436854,2,2.40,,
436855,2,2.70,,
436856,2,2.20,,
436857,2,2.30,,
436858,2,4.60,,
436859,2,2.50,,
436860,2,2.10,,
436861,2,1.30,,
436862,2,1.10,,
436863,2,1.00,,
436864,2,0.95,,
436865,2,0.95,,
436866,2,0.95,,
436867,2,2.80,,
436868,2,0.95,,
436869,2,0.95,,
436870,2,0.95,,
436871,2,0.95,,
436872,2,1.10,,
436873,2,1.30,,
436874,2,1.50,,
436875,2,1.65,,
436876,2,1.80,,
436877,2,2.05,,
436878,2,2.20,,
436879,2,1.65,,
436880,2,2.20,,
436881,2,2.30,,
436882,2,2.05,,
436883,2,2.10,,
436884,2,1.95,,
436885,2,1.75,,
436886,2,1.65,,
436887,2,1.40,,
436888,2,0.95,,
436889,2,0.95,,
436890,2,0.95,,
436891,2,1.80,,
436892,2,1.80,,
436893,2,1.80,,
436894,2,1.80,,
436895,2,1.85,,
436896,2,1.90,,
436897,2,2.00,,
436898,2,2.05,,
436899,2,2.10,,
436900,2,4.05,,
436901,2,2.40,,
436902,2,2.75,,
436903,2,2.90,,
436904,2,2.40,,
436905,2,2.70,,
436906,2,2.15,,
436907,2,2.25,,
436908,2,4.55,,
436909,2,2.45,,
436910,2,2.10,,
436911,2,1.40,,
436912,2,1.25,,
436913,2,1.10,,
436914,2,0.95,,
436915,2,0.95,,
436916,2,0.95,,
436917,2,0.95,,
436918,2,2.80,,
436919,2,0.95,,
436920,2,0.95,,
436921,2,0.95,,
436922,2,0.95,,
436923,2,1.20,,
436924,2,1.40,,
436925,2,1.60,,
436926,2,1.75,,
436927,2,2.00,,
436928,2,2.15,,
436929,2,1.60,,
436930,2,2.15,,
436931,2,2.35,,
436932,2,2.10,,
436933,2,2.05,,
436934,2,2.00,,
436935,2,1.80,,
436936,2,1.70,,
436937,2,1.50,,
436938,2,1.20,,
436939,2,0.95,,
436940,2,0.95,,
436941,2,1.65,,
436942,2,1.65,,
436943,2,1.65,,
436944,2,1.65,,
436945,2,1.75,,
436946,2,1.80,,
436947,2,1.95,,
436948,2,2.00,,
436949,2,2.05,,
436950,2,3.90,,
436951,2,2.40,,
436952,2,2.75,,
436953,2,2.85,,
436954,2,2.40,,
436955,2,2.70,,
436956,2,2.15,,
436957,2,2.25,,
436958,2,4.55,,
436959,2,2.45,,
436960,2,2.10,,
436961,2,1.40,,
436962,2,1.25,,
436963,2,1.10,,
436964,2,0.95,,
436965,2,0.95,,
436966,2,0.95,,
436967,2,0.95,,
436968,2,0.95,,
436969,2,2.80,,
436970,2,0.95,,
436971,2,0.95,,
436972,2,0.95,,
436973,2,1.20,,
436974,2,1.40,,
436975,2,1.60,,
436976,2,1.75,,
436977,2,2.00,,
436978,2,2.15,,
436979,2,1.60,,
436980,2,2.15,,
436981,2,2.35,,
436982,2,2.10,,
436983,2,2.05,,
436984,2,2.00,,
436985,2,1.80,,
436986,2,1.70,,
436987,2,1.50,,
436988,2,1.20,,
436989,2,0.95,,
436990,2,0.95,,
436991,2,1.65,,
436992,2,1.65,,
436993,2,1.65,,
436994,2,1.65,,
436995,2,1.75,,
436996,2,1.80,,
436997,2,1.95,,
436998,2,2.00,,
436999,2,2.05,,
437000,2,3.90,,
437001,2,2.40,,
437002,2,2.75,,
437003,2,2.85,,
437004,2,2.40,,
437005,2,2.70,,
437006,2,2.15,,
437007,2,2.25,,
437008,2,4.55,,
437009,2,2.45,,
437010,2,2.10,,
437011,2,1.40,,
437012,2,1.25,,
437013,2,1.10,,
437014,2,0.95,,
437015,2,0.95,,
437016,2,0.95,,
437017,2,0.95,,
437018,2,0.95,,
437019,2,0.95,,
437020,2,2.80,,
437021,2,0.95,,
437022,2,0.95,,
437023,2,1.20,,
437024,2,1.40,,
437025,2,1.60,,
437026,2,1.75,,
437027,2,2.00,,
437028,2,2.15,,
437029,2,1.60,,
437030,2,2.15,,
437031,2,2.35,,
437032,2,2.10,,
437033,2,2.05,,
437034,2,2.00,,
437035,2,1.80,,
437036,2,1.70,,
437037,2,1.50,,
437038,2,1.20,,
437039,2,0.95,,
437040,2,0.95,,
437041,2,1.65,,
437042,2,1.65,,
437043,2,1.65,,
437044,2,1.65,,
437045,2,1.75,,
437046,2,1.80,,
437047,2,1.95,,
437048,2,2.00,,
437049,2,2.05,,
437050,2,3.90,,
437051,2,2.40,,
437052,2,2.75,,
437053,2,2.85,,
437054,2,2.40,,
437055,2,2.70,,
437056,2,2.30,,
437057,2,2.40,,
437058,2,4.70,,
437059,2,2.55,,
437060,2,1.95,,
437061,2,1.55,,
437062,2,1.45,,
437063,2,1.35,,
437064,2,1.15,,
437065,2,1.10,,
437066,2,1.05,,
437067,2,0.95,,
437068,2,0.95,,
437069,2,0.95,,
437070,2,0.95,,
437071,2,2.80,,
437072,2,0.95,,
437073,2,0.95,,
437074,2,1.15,,
437075,2,1.40,,
437076,2,1.60,,
437077,2,1.85,,
437078,2,2.05,,
437079,2,1.40,,
437080,2,2.00,,
437081,2,2.40,,
437082,2,2.15,,
437083,2,2.20,,
437084,2,2.05,,
437085,2,1.85,,
437086,2,1.80,,
437087,2,1.60,,
437088,2,1.35,,
437089,2,0.95,,
437090,2,0.95,,
437091,2,1.90,,
437092,2,1.90,,
437093,2,1.90,,
437094,2,1.90,,
437095,2,2.00,,
437096,2,2.05,,
437097,2,2.10,,
437098,2,2.15,,
437099,2,2.20,,
437100,2,3.90,,
437101,2,2.25,,
437102,2,2.60,,
437103,2,2.75,,
437104,2,2.50,,
437105,2,2.80,,
437106,2,2.40,,
437107,2,2.50,,
437108,2,4.80,,
437109,2,2.65,,
437110,2,1.85,,
437111,2,1.65,,
437112,2,1.55,,
437113,2,1.50,,
437114,2,1.35,,
437115,2,1.25,,
437116,2,1.20,,
437117,2,1.10,,
437118,2,0.95,,
437119,2,0.95,,
437120,2,0.95,,
437121,2,0.95,,
437122,2,2.80,,
437123,2,0.95,,
437124,2,0.95,,
437125,2,1.25,,
437126,2,1.45,,
437127,2,1.80,,
437128,2,1.95,,
437129,2,1.25,,
437130,2,1.95,,
437131,2,2.50,,
437132,2,2.25,,
437133,2,2.30,,
437134,2,2.15,,
437135,2,1.95,,
437136,2,1.85,,
437137,2,1.70,,
437138,2,1.50,,
437139,2,1.10,,
437140,2,1.05,,
437141,2,2.05,,
437142,2,2.05,,
437143,2,2.05,,
437144,2,2.05,,
437145,2,2.10,,
437146,2,2.15,,
437147,2,2.20,,
437148,2,2.25,,
437149,2,2.30,,
437150,2,2.95,,
437151,2,2.15,,
437152,2,2.50,,
437153,2,2.60,,
437154,2,2.60,,
437155,2,2.90,,
437156,2,2.50,,
437157,2,2.65,,
437158,2,4.95,,
437159,2,2.80,,
437160,2,1.70,,
437161,2,1.80,,
437162,2,1.70,,
437163,2,1.65,,
437164,2,1.55,,
437165,2,1.50,,
437166,2,1.40,,
437167,2,1.30,,
437168,2,1.20,,
437169,2,1.20,,
437170,2,1.20,,
437171,2,0.95,,
437172,2,0.95,,
437173,2,2.80,,
437174,2,0.95,,
437175,2,0.95,,
437176,2,1.25,,
437177,2,1.60,,
437178,2,1.80,,
437179,2,0.95,,
437180,2,1.80,,
437181,2,2.65,,
437182,2,2.40,,
437183,2,2.45,,
437184,2,2.30,,
437185,2,2.10,,
437186,2,2.00,,
437187,2,1.85,,
437188,2,1.65,,
437189,2,1.35,,
437190,2,1.30,,
437191,2,2.20,,
437192,2,2.20,,
437193,2,2.20,,
437194,2,2.20,,
437195,2,2.25,,
437196,2,2.25,,
437197,2,2.35,,
437198,2,2.40,,
437199,2,2.45,,
437200,2,3.90,,
437201,2,2.00,,
437202,2,2.35,,
437203,2,2.50,,
437204,2,2.75,,
437205,2,3.05,,
437206,2,2.65,,
437207,2,2.75,,
437208,2,5.05,,
437209,2,2.90,,
437210,2,0.95,,
437211,2,1.95,,
437212,2,1.80,,
437213,2,1.75,,
437214,2,1.65,,
437215,2,1.65,,
437216,2,1.55,,
437217,2,1.50,,
437218,2,1.40,,
437219,2,1.40,,
437220,2,1.40,,
437221,2,1.15,,
437222,2,0.95,,
437223,2,0.95,,
437224,2,2.80,,
437225,2,0.95,,
437226,2,0.95,,
437227,2,0.95,,
437228,2,0.95,,
437229,2,0.95,,
437230,2,0.95,,
437231,2,2.75,,
437232,2,2.50,,
437233,2,2.55,,
437234,2,2.40,,
437235,2,2.20,,
437236,2,2.15,,
437237,2,1.95,,
437238,2,1.80,,
437239,2,1.50,,
437240,2,1.50,,
437241,2,2.30,,
437242,2,2.30,,
437243,2,2.30,,
437244,2,2.30,,
437245,2,2.35,,
437246,2,2.40,,
437247,2,2.45,,
437248,2,2.50,,
437249,2,2.55,,
437250,2,3.90,,
437251,2,1.90,,
437252,2,2.25,,
437253,2,2.40,,
437254,2,2.85,,
437255,2,3.15,,
437256,2,2.75,,
437257,2,2.90,,
437258,2,5.20,,
437259,2,3.05,,
437260,2,1.70,,
437261,2,2.05,,
437262,2,1.95,,
437263,2,1.85,,
437264,2,1.80,,
437265,2,1.75,,
437266,2,1.70,,
437267,2,1.65,,
437268,2,1.60,,
437269,2,1.60,,
437270,2,1.60,,
437271,2,1.40,,
437272,2,1.25,,
437273,2,0.95,,
437274,2,0.95,,
437275,2,2.80,,
437276,2,0.95,,
437277,2,0.95,,
437278,2,0.95,,
437279,2,0.95,,
437280,2,1.80,,
437281,2,2.90,,
437282,2,2.65,,
437283,2,2.70,,
437284,2,2.55,,
437285,2,2.35,,
437286,2,2.30,,
437287,2,2.10,,
437288,2,1.90,,
437289,2,1.65,,
437290,2,1.65,,
437291,2,2.45,,
437292,2,2.45,,
437293,2,2.45,,
437294,2,2.45,,
437295,2,2.50,,
437296,2,2.55,,
437297,2,2.60,,
437298,2,2.65,,
437299,2,2.70,,
437300,2,4.20,,
437301,2,1.75,,
437302,2,2.10,,
437303,2,2.25,,
437304,2,3.00,,
437305,2,3.30,,
437306,2,2.90,,
437307,2,3.05,,
437308,2,5.35,,
437309,2,3.20,,
437310,2,1.85,,
437311,2,2.20,,
437312,2,2.10,,
437313,2,2.00,,
437314,2,1.95,,
437315,2,1.90,,
437316,2,1.85,,
437317,2,1.80,,
437318,2,1.75,,
437319,2,1.75,,
437320,2,1.75,,
437321,2,1.60,,
437322,2,1.45,,
437323,2,1.25,,
437324,2,0.95,,
437325,2,0.95,,
437326,2,2.80,,
437327,2,0.95,,
437328,2,0.95,,
437329,2,1.25,,
437330,2,1.95,,
437331,2,3.05,,
437332,2,2.80,,
437333,2,2.85,,
437334,2,2.70,,
437335,2,2.50,,
437336,2,2.40,,
437337,2,2.25,,
437338,2,2.05,,
437339,2,1.80,,
437340,2,1.80,,
437341,2,2.60,,
437342,2,2.60,,
437343,2,2.60,,
437344,2,2.60,,
437345,2,2.65,,
437346,2,2.70,,
437347,2,2.75,,
437348,2,2.75,,
437349,2,2.85,,
437350,2,4.45,,
437351,2,0.95,,
437352,2,1.95,,
437353,2,2.10,,
437354,2,3.15,,
437355,2,3.45,,
437356,2,3.15,,
437357,2,3.30,,
437358,2,5.60,,
437359,2,3.45,,
437360,2,2.10,,
437361,2,2.45,,
437362,2,2.35,,
437363,2,2.25,,
437364,2,2.15,,
437365,2,2.15,,
437366,2,2.10,,
437367,2,2.05,,
437368,2,2.00,,
437369,2,2.00,,
437370,2,2.00,,
437371,2,1.85,,
437372,2,1.80,,
437373,2,1.60,,
437374,2,0.95,,
437375,2,0.95,,
437376,2,0.95,,
437377,2,2.80,,
437378,2,0.95,,
437379,2,1.65,,
437380,2,2.20,,
437381,2,3.30,,
437382,2,3.05,,
437383,2,3.05,,
437384,2,2.95,,
437385,2,2.75,,
437386,2,2.65,,
437387,2,2.50,,
437388,2,2.30,,
437389,2,2.05,,
437390,2,2.05,,
437391,2,2.85,,
437392,2,2.85,,
437393,2,2.85,,
437394,2,2.85,,
437395,2,2.90,,
437396,2,2.90,,
437397,2,3.00,,
437398,2,3.00,,
437399,2,3.10,,
437400,2,4.75,,
437401,2,0.95,,
437402,2,1.70,,
437403,2,1.85,,
437404,2,3.35,,
437405,2,3.70,,
437406,2,3.35,,
437407,2,3.45,,
437408,2,5.75,,
437409,2,3.60,,
437410,2,2.30,,
437411,2,2.60,,
437412,2,2.55,,
437413,2,2.45,,
437414,2,2.35,,
437415,2,2.30,,
437416,2,2.25,,
437417,2,2.20,,
437418,2,2.15,,
437419,2,2.15,,
437420,2,2.15,,
437421,2,2.05,,
437422,2,1.95,,
437423,2,1.80,,
437424,2,0.95,,
437425,2,0.95,,
437426,2,0.95,,
437427,2,0.95,,
437428,2,2.80,,
437429,2,1.80,,
437430,2,2.35,,
437431,2,3.45,,
437432,2,3.20,,
437433,2,3.25,,
437434,2,3.10,,
437435,2,2.90,,
437436,2,2.85,,
437437,2,2.65,,
437438,2,2.45,,
437439,2,2.20,,
437440,2,2.20,,
437441,2,3.00,,
437442,2,3.00,,
437443,2,3.00,,
437444,2,3.00,,
437445,2,3.05,,
437446,2,3.05,,
437447,2,3.15,,
437448,2,3.20,,
437449,2,3.25,,
437450,2,4.90,,
437451,2,0.95,,
437452,2,1.50,,
437453,2,1.70,,
437454,2,3.55,,
437455,2,3.85,,
437456,2,2.75,,
437457,2,2.90,,
437458,2,5.20,,
437459,2,3.05,,
437460,2,0.95,,
437461,2,2.05,,
437462,2,1.95,,
437463,2,1.85,,
437464,2,1.80,,
437465,2,1.75,,
437466,2,1.70,,
437467,2,1.65,,
437468,2,1.60,,
437469,2,1.60,,
437470,2,1.60,,
437471,2,1.40,,
437472,2,1.25,,
437473,2,0.95,,
437474,2,0.95,,
437475,2,0.95,,
437476,2,1.25,,
437477,2,1.65,,
437478,2,1.80,,
437479,2,2.80,,
437480,2,0.95,,
437481,2,2.90,,
437482,2,2.65,,
437483,2,2.70,,
437484,2,2.55,,
437485,2,2.35,,
437486,2,2.25,,
437487,2,2.10,,
437488,2,1.90,,
437489,2,1.65,,
437490,2,1.65,,
437491,2,2.45,,
437492,2,2.45,,
437493,2,2.45,,
437494,2,2.45,,
437495,2,2.50,,
437496,2,2.55,,
437497,2,2.60,,
437498,2,2.65,,
437499,2,2.70,,
437500,2,4.20,,
437501,2,2.00,,
437502,2,2.40,,
437503,2,2.50,,
437504,2,3.00,,
437505,2,3.30,,
437506,2,3.30,,
437507,2,3.45,,
437508,2,5.75,,
437509,2,3.60,,
437510,2,0.95,,
437511,2,2.60,,
437512,2,2.50,,
437513,2,2.40,,
437514,2,2.30,,
437515,2,2.30,,
437516,2,2.25,,
437517,2,2.20,,
437518,2,2.15,,
437519,2,2.15,,
437520,2,2.15,,
437521,2,2.00,,
437522,2,1.95,,
437523,2,1.80,,
437524,2,0.95,,
437525,2,1.80,,
437526,2,1.95,,
437527,2,2.20,,
437528,2,2.35,,
437529,2,0.95,,
437530,2,2.80,,
437531,2,3.45,,
437532,2,3.20,,
437533,2,3.20,,
437534,2,3.10,,
437535,2,2.90,,
437536,2,2.80,,
437537,2,2.65,,
437538,2,2.45,,
437539,2,2.20,,
437540,2,2.20,,
437541,2,3.00,,
437542,2,3.00,,
437543,2,3.00,,
437544,2,3.00,,
437545,2,3.05,,
437546,2,3.05,,
437547,2,3.15,,
437548,2,3.20,,
437549,2,3.25,,
437550,2,4.90,,
437551,2,2.60,,
437552,2,2.95,,
437553,2,3.05,,
437554,2,3.50,,
437555,2,3.85,,
437556,2,3.50,,
437557,2,3.65,,
437558,2,5.95,,
437559,2,3.80,,
437560,2,3.35,,
437561,2,2.65,,
437562,2,2.55,,
437563,2,2.45,,
437564,2,2.35,,
437565,2,2.35,,
437566,2,2.30,,
437567,2,2.30,,
437568,2,2.35,,
437569,2,2.35,,
437570,2,2.35,,
437571,2,2.40,,
437572,2,2.50,,
437573,2,2.65,,
437574,2,2.75,,
437575,2,2.90,,
437576,2,3.05,,
437577,2,3.30,,
437578,2,3.45,,
437579,2,2.90,,
437580,2,3.45,,
437581,2,2.80,,
437582,2,0.95,,
437583,2,3.45,,
437584,2,0.95,,
437585,2,0.95,,
437586,2,0.95,,
437587,2,1.80,,
437588,2,2.00,,
437589,2,2.25,,
437590,2,2.40,,
437591,2,3.20,,
437592,2,3.20,,
437593,2,3.20,,
437594,2,3.20,,
437595,2,3.25,,
437596,2,3.30,,
437597,2,3.35,,
437598,2,3.40,,
437599,2,3.45,,
437600,2,5.45,,
437601,2,3.65,,
437602,2,4.05,,
437603,2,4.15,,
437604,2,0.95,,
437605,2,0.95,,
437606,2,3.30,,
437607,2,3.40,,
437608,2,5.70,,
