trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1755295,8:33:00,8:36:00,904601,24,Richmond,0,0,,1
1771280,7:19:00,7:19:00,906403,0,,0,0,,1
1771280,7:23:00,7:24:00,907102,1,,0,0,,1
1771280,7:26:00,7:26:00,907102,2,,0,0,,1
1771280,7:29:00,7:29:00,906302,3,San Francisco / Richmond,0,0,,1
1771280,7:32:00,7:33:00,906202,4,San Francisco / Richmond,0,0,,1
1771280,7:35:00,7:36:00,906102,5,San Francisco / Richmond,0,0,,1
1771280,7:39:00,7:40:00,901902,6,Richmond,0,0,,1
1771280,7:43:00,7:43:00,901802,7,Richmond,0,0,,1
1771280,7:45:00,7:46:00,901702,8,Richmond,0,0,,1
1771280,7:48:00,7:48:00,901602,9,Richmond,0,0,,1
1771280,7:50:00,7:50:00,901502,10,Richmond,0,0,,1
1771280,7:52:00,7:53:00,901402,11,Richmond,0,0,,1
1771280,7:54:00,7:55:00,901302,12,Richmond,0,0,,1
1771280,7:56:00,7:56:00,901202,13,Richmond,0,0,,1
1771280,7:57:00,7:58:00,901162,14,Richmond,0,0,,1
1771280,8:04:00,8:05:00,901102,15,Richmond,0,0,,1
1771280,8:08:00,8:09:00,900101,16,Richmond,0,0,,1
1771280,8:10:00,8:11:00,900201,17,Richmond,0,0,,1
1771280,8:14:00,8:15:00,900301,18,Richmond,0,0,,1
1771280,8:18:00,8:18:00,904101,19,Richmond,0,0,,1
1771280,8:20:00,8:20:00,904201,20,Richmond,0,0,,1
1771280,8:22:00,8:23:00,904301,21,Richmond,0,0,,1
1771280,8:25:00,8:26:00,904401,22,Richmond,0,0,,1
1771280,8:28:00,8:29:00,904501,23,Richmond,0,0,,1
1771280,8:33:00,8:36:00,904601,24,Richmond,0,0,,1
1771281,7:39:00,7:39:00,906403,0,,0,0,,1
1771281,7:43:00,7:44:00,907102,1,,0,0,,1
1771281,7:46:00,7:46:00,907102,2,,0,0,,1
1771281,7:49:00,7:49:00,906302,3,San Francisco / Richmond,0,0,,1
1771281,7:52:00,7:53:00,906202,4,San Francisco / Richmond,0,0,,1
1771281,7:55:00,7:56:00,906102,5,San Francisco / Richmond,0,0,,1
1771281,7:59:00,8:00:00,901902,6,Richmond,0,0,,1
1771281,8:03:00,8:03:00,901802,7,Richmond,0,0,,1
1771281,8:05:00,8:06:00,901702,8,Richmond,0,0,,1
1771281,8:08:00,8:08:00,901602,9,Richmond,0,0,,1
1771281,8:10:00,8:10:00,901502,10,Richmond,0,0,,1
1771281,8:12:00,8:13:00,901402,11,Richmond,0,0,,1
1771281,8:14:00,8:15:00,901302,12,Richmond,0,0,,1
1771281,8:16:00,8:16:00,901202,13,Richmond,0,0,,1
1771281,8:17:00,8:18:00,901162,14,Richmond,0,0,,1
1771281,8:24:00,8:25:00,901102,15,Richmond,0,0,,1
1771281,8:28:00,8:29:00,900101,16,Richmond,0,0,,1
1771281,8:30:00,8:31:00,900201,17,Richmond,0,0,,1
1771281,8:34:00,8:35:00,900301,18,Richmond,0,0,,1
1771281,8:38:00,8:38:00,904101,19,Richmond,0,0,,1
1771281,8:40:00,8:40:00,904201,20,Richmond,0,0,,1
1771281,8:42:00,8:43:00,904301,21,Richmond,0,0,,1
1771281,8:45:00,8:46:00,904401,22,Richmond,0,0,,1
1771281,8:48:00,8:49:00,904501,23,Richmond,0,0,,1
1771281,8:53:00,8:56:00,904601,24,Richmond,0,0,,1
1899291,7:39:00,7:39:00,906403,0,,0,0,,1
1899291,7:43:00,7:44:00,907102,1,,0,0,,1
1899291,7:46:00,7:46:00,907102,2,,0,0,,1
1899291,7:49:00,7:49:00,906302,3,San Francisco / Richmond,0,0,,1
1899291,7:52:00,7:53:00,906202,4,San Francisco / Richmond,0,0,,1
1899291,7:55:00,7:56:00,906102,5,San Francisco / Richmond,0,0,,1
1899291,7:59:00,8:00:00,901902,6,Richmond,0,0,,1
1899291,8:03:00,8:03:00,901802,7,Richmond,0,0,,1
1899291,8:05:00,8:06:00,901702,8,Richmond,0,0,,1
1899291,8:08:00,8:08:00,901602,9,Richmond,0,0,,1
1899291,8:10:00,8:10:00,901502,10,Richmond,0,0,,1
1899291,8:12:00,8:13:00,901402,11,Richmond,0,0,,1
1899291,8:14:00,8:15:00,901302,12,Richmond,0,0,,1
1899291,8:16:00,8:16:00,901202,13,Richmond,0,0,,1
1899291,8:17:00,8:18:00,901162,14,Richmond,0,0,,1
1899291,8:24:00,8:25:00,901102,15,Richmond,0,0,,1
1899291,8:28:00,8:29:00,900101,16,Richmond,0,0,,1
1899291,8:30:00,8:31:00,900201,17,Richmond,0,0,,1
1899291,8:34:00,8:35:00,900301,18,Richmond,0,0,,1
1899291,8:38:00,8:38:00,904101,19,Richmond,0,0,,1
1899291,8:40:00,8:40:00,904201,20,Richmond,0,0,,1
1899291,8:42:00,8:43:00,904301,21,Richmond,0,0,,1
1899291,8:45:00,8:46:00,904401,22,Richmond,0,0,,1
1899291,8:48:00,8:49:00,904501,23,Richmond,0,0,,1
1899291,8:53:00,8:56:00,904601,24,Richmond,0,0,,1
1755296,7:39:00,7:39:00,906403,0,,0,0,,1
1755296,7:43:00,7:44:00,907102,1,,0,0,,1
1755296,7:46:00,7:46:00,907102,2,,0,0,,1
1755296,7:49:00,7:49:00,906302,3,San Francisco / Richmond,0,0,,1
1755296,7:52:00,7:53:00,906202,4,San Francisco / Richmond,0,0,,1
1755296,7:55:00,7:56:00,906102,5,San Francisco / Richmond,0,0,,1
1755296,7:59:00,8:00:00,901902,6,Richmond,0,0,,1
1755296,8:03:00,8:03:00,901802,7,Richmond,0,0,,1
1755296,8:05:00,8:06:00,901702,8,Richmond,0,0,,1
1755296,8:08:00,8:08:00,901602,9,Richmond,0,0,,1
1755296,8:10:00,8:10:00,901502,10,Richmond,0,0,,1
1755296,8:12:00,8:13:00,901402,11,Richmond,0,0,,1
1755296,8:14:00,8:15:00,901302,12,Richmond,0,0,,1
1755296,8:16:00,8:16:00,901202,13,Richmond,0,0,,1
1755296,8:17:00,8:18:00,901162,14,Richmond,0,0,,1
1755296,8:24:00,8:25:00,901102,15,Richmond,0,0,,1
1755296,8:28:00,8:29:00,900101,16,Richmond,0,0,,1
1755296,8:30:00,8:31:00,900201,17,Richmond,0,0,,1
1755296,8:34:00,8:35:00,900301,18,Richmond,0,0,,1
1755296,8:38:00,8:38:00,904101,19,Richmond,0,0,,1
1755296,8:40:00,8:40:00,904201,20,Richmond,0,0,,1
1755296,8:42:00,8:43:00,904301,21,Richmond,0,0,,1
1755296,8:45:00,8:46:00,904401,22,Richmond,0,0,,1
1755296,8:48:00,8:49:00,904501,23,Richmond,0,0,,1
1755296,8:53:00,8:56:00,904601,24,Richmond,0,0,,1
1755297,7:59:00,7:59:00,906403,0,,0,0,,1
1755297,8:03:00,8:04:00,907102,1,,0,0,,1
1755297,8:06:00,8:06:00,907102,2,,0,0,,1
1755297,8:09:00,8:09:00,906302,3,San Francisco / Richmond,0,0,,1
1755297,8:12:00,8:13:00,906202,4,San Francisco / Richmond,0,0,,1
1755297,8:15:00,8:16:00,906102,5,San Francisco / Richmond,0,0,,1
1755297,8:19:00,8:20:00,901902,6,Richmond,0,0,,1
1755297,8:23:00,8:23:00,901802,7,Richmond,0,0,,1
1755297,8:25:00,8:26:00,901702,8,Richmond,0,0,,1
1755297,8:28:00,8:28:00,901602,9,Richmond,0,0,,1
1755297,8:30:00,8:30:00,901502,10,Richmond,0,0,,1
1755297,8:32:00,8:33:00,901402,11,Richmond,0,0,,1
1755297,8:34:00,8:35:00,901302,12,Richmond,0,0,,1
1755297,8:36:00,8:36:00,901202,13,Richmond,0,0,,1
1755297,8:37:00,8:38:00,901162,14,Richmond,0,0,,1
1755297,8:44:00,8:45:00,901102,15,Richmond,0,0,,1
1755297,8:48:00,8:49:00,900101,16,Richmond,0,0,,1
1755297,8:50:00,8:51:00,900201,17,Richmond,0,0,,1
1755297,8:54:00,8:55:00,900301,18,Richmond,0,0,,1
1755297,8:58:00,8:58:00,904101,19,Richmond,0,0,,1
1755297,9:00:00,9:00:00,904201,20,Richmond,0,0,,1
1755297,9:02:00,9:03:00,904301,21,Richmond,0,0,,1
1755297,9:05:00,9:06:00,904401,22,Richmond,0,0,,1
1755297,9:08:00,9:09:00,904501,23,Richmond,0,0,,1
1755297,9:13:00,9:16:00,904601,24,Richmond,0,0,,1
1771282,7:59:00,7:59:00,906403,0,,0,0,,1
1771282,8:03:00,8:04:00,907102,1,,0,0,,1
1771282,8:06:00,8:06:00,907102,2,,0,0,,1
1771282,8:09:00,8:09:00,906302,3,San Francisco / Richmond,0,0,,1
1771282,8:12:00,8:13:00,906202,4,San Francisco / Richmond,0,0,,1
1771282,8:15:00,8:16:00,906102,5,San Francisco / Richmond,0,0,,1
1771282,8:19:00,8:20:00,901902,6,Richmond,0,0,,1
1771282,8:23:00,8:23:00,901802,7,Richmond,0,0,,1
1771282,8:25:00,8:26:00,901702,8,Richmond,0,0,,1
1771282,8:28:00,8:28:00,901602,9,Richmond,0,0,,1
1771282,8:30:00,8:30:00,901502,10,Richmond,0,0,,1
1771282,8:32:00,8:33:00,901402,11,Richmond,0,0,,1
1771282,8:34:00,8:35:00,901302,12,Richmond,0,0,,1
1771282,8:36:00,8:36:00,901202,13,Richmond,0,0,,1
1771282,8:37:00,8:38:00,901162,14,Richmond,0,0,,1
1771282,8:44:00,8:45:00,901102,15,Richmond,0,0,,1
1771282,8:48:00,8:49:00,900101,16,Richmond,0,0,,1
1771282,8:50:00,8:51:00,900201,17,Richmond,0,0,,1
1771282,8:54:00,8:55:00,900301,18,Richmond,0,0,,1
1771282,8:58:00,8:58:00,904101,19,Richmond,0,0,,1
1771282,9:00:00,9:00:00,904201,20,Richmond,0,0,,1
1771282,9:02:00,9:03:00,904301,21,Richmond,0,0,,1
1771282,9:05:00,9:06:00,904401,22,Richmond,0,0,,1
1771282,9:08:00,9:09:00,904501,23,Richmond,0,0,,1
1771282,9:13:00,9:16:00,904601,24,Richmond,0,0,,1
1899292,7:59:00,7:59:00,906403,0,,0,0,,1
1899292,8:03:00,8:04:00,907102,1,,0,0,,1
1899292,8:06:00,8:06:00,907102,2,,0,0,,1
1899292,8:09:00,8:09:00,906302,3,San Francisco / Richmond,0,0,,1
1899292,8:12:00,8:13:00,906202,4,San Francisco / Richmond,0,0,,1
1899292,8:15:00,8:16:00,906102,5,San Francisco / Richmond,0,0,,1
1899292,8:19:00,8:20:00,901902,6,Richmond,0,0,,1
1899292,8:23:00,8:23:00,901802,7,Richmond,0,0,,1
1899292,8:25:00,8:26:00,901702,8,Richmond,0,0,,1
1899292,8:28:00,8:28:00,901602,9,Richmond,0,0,,1
1899292,8:30:00,8:30:00,901502,10,Richmond,0,0,,1
1899292,8:32:00,8:33:00,901402,11,Richmond,0,0,,1
1899292,8:34:00,8:35:00,901302,12,Richmond,0,0,,1
1899292,8:36:00,8:36:00,901202,13,Richmond,0,0,,1
1899292,8:37:00,8:38:00,901162,14,Richmond,0,0,,1
1899292,8:44:00,8:45:00,901102,15,Richmond,0,0,,1
1899292,8:48:00,8:49:00,900101,16,Richmond,0,0,,1
1899292,8:50:00,8:51:00,900201,17,Richmond,0,0,,1
1899292,8:54:00,8:55:00,900301,18,Richmond,0,0,,1
1899292,8:58:00,8:58:00,904101,19,Richmond,0,0,,1
1899292,9:00:00,9:00:00,904201,20,Richmond,0,0,,1
1899292,9:02:00,9:03:00,904301,21,Richmond,0,0,,1
1899292,9:05:00,9:06:00,904401,22,Richmond,0,0,,1
1899292,9:08:00,9:09:00,904501,23,Richmond,0,0,,1
1899292,9:13:00,9:16:00,904601,24,Richmond,0,0,,1
1771283,8:19:00,8:19:00,906403,0,,0,0,,1
1771283,8:23:00,8:24:00,907102,1,,0,0,,1
1771283,8:26:00,8:26:00,907102,2,,0,0,,1
1771283,8:29:00,8:29:00,906302,3,San Francisco / Richmond,0,0,,1
1771283,8:32:00,8:33:00,906202,4,San Francisco / Richmond,0,0,,1
1771283,8:35:00,8:36:00,906102,5,San Francisco / Richmond,0,0,,1
1771283,8:39:00,8:40:00,901902,6,Richmond,0,0,,1
1771283,8:43:00,8:43:00,901802,7,Richmond,0,0,,1
1771283,8:45:00,8:46:00,901702,8,Richmond,0,0,,1
1771283,8:48:00,8:48:00,901602,9,Richmond,0,0,,1
1771283,8:50:00,8:50:00,901502,10,Richmond,0,0,,1
1771283,8:52:00,8:53:00,901402,11,Richmond,0,0,,1
1771283,8:54:00,8:55:00,901302,12,Richmond,0,0,,1
1771283,8:56:00,8:56:00,901202,13,Richmond,0,0,,1
1771283,8:57:00,8:58:00,901162,14,Richmond,0,0,,1
1771283,9:04:00,9:05:00,901102,15,Richmond,0,0,,1
1771283,9:08:00,9:09:00,900101,16,Richmond,0,0,,1
1771283,9:10:00,9:11:00,900201,17,Richmond,0,0,,1
1771283,9:14:00,9:15:00,900301,18,Richmond,0,0,,1
1771283,9:18:00,9:18:00,904101,19,Richmond,0,0,,1
1771283,9:20:00,9:20:00,904201,20,Richmond,0,0,,1
1771283,9:22:00,9:23:00,904301,21,Richmond,0,0,,1
1771283,9:25:00,9:26:00,904401,22,Richmond,0,0,,1
1771283,9:28:00,9:29:00,904501,23,Richmond,0,0,,1
1771283,9:33:00,9:36:00,904601,24,Richmond,0,0,,1
1755298,8:19:00,8:19:00,906403,0,,0,0,,1
1755298,8:23:00,8:24:00,907102,1,,0,0,,1
1755298,8:26:00,8:26:00,907102,2,,0,0,,1
1755298,8:29:00,8:29:00,906302,3,San Francisco / Richmond,0,0,,1
1755298,8:32:00,8:33:00,906202,4,San Francisco / Richmond,0,0,,1
1755298,8:35:00,8:36:00,906102,5,San Francisco / Richmond,0,0,,1
1755298,8:39:00,8:40:00,901902,6,Richmond,0,0,,1
1755298,8:43:00,8:43:00,901802,7,Richmond,0,0,,1
1755298,8:45:00,8:46:00,901702,8,Richmond,0,0,,1
1755298,8:48:00,8:48:00,901602,9,Richmond,0,0,,1
1755298,8:50:00,8:50:00,901502,10,Richmond,0,0,,1
1755298,8:52:00,8:53:00,901402,11,Richmond,0,0,,1
1755298,8:54:00,8:55:00,901302,12,Richmond,0,0,,1
1755298,8:56:00,8:56:00,901202,13,Richmond,0,0,,1
1755298,8:57:00,8:58:00,901162,14,Richmond,0,0,,1
1755298,9:04:00,9:05:00,901102,15,Richmond,0,0,,1
1755298,9:08:00,9:09:00,900101,16,Richmond,0,0,,1
1755298,9:10:00,9:11:00,900201,17,Richmond,0,0,,1
1755298,9:14:00,9:15:00,900301,18,Richmond,0,0,,1
1755298,9:18:00,9:18:00,904101,19,Richmond,0,0,,1
1755298,9:20:00,9:20:00,904201,20,Richmond,0,0,,1
1755298,9:22:00,9:23:00,904301,21,Richmond,0,0,,1
1755298,9:25:00,9:26:00,904401,22,Richmond,0,0,,1
1755298,9:28:00,9:29:00,904501,23,Richmond,0,0,,1
1755298,9:33:00,9:36:00,904601,24,Richmond,0,0,,1
1899293,8:19:00,8:19:00,906403,0,,0,0,,1
1899293,8:23:00,8:24:00,907102,1,,0,0,,1
1899293,8:26:00,8:26:00,907102,2,,0,0,,1
1899293,8:29:00,8:29:00,906302,3,San Francisco / Richmond,0,0,,1
1899293,8:32:00,8:33:00,906202,4,San Francisco / Richmond,0,0,,1
1899293,8:35:00,8:36:00,906102,5,San Francisco / Richmond,0,0,,1
1899293,8:39:00,8:40:00,901902,6,Richmond,0,0,,1
1899293,8:43:00,8:43:00,901802,7,Richmond,0,0,,1
1899293,8:45:00,8:46:00,901702,8,Richmond,0,0,,1
1899293,8:48:00,8:48:00,901602,9,Richmond,0,0,,1
1899293,8:50:00,8:50:00,901502,10,Richmond,0,0,,1
1899293,8:52:00,8:53:00,901402,11,Richmond,0,0,,1
1899293,8:54:00,8:55:00,901302,12,Richmond,0,0,,1
1899293,8:56:00,8:56:00,901202,13,Richmond,0,0,,1
1899293,8:57:00,8:58:00,901162,14,Richmond,0,0,,1
1899293,9:04:00,9:05:00,901102,15,Richmond,0,0,,1
1899293,9:08:00,9:09:00,900101,16,Richmond,0,0,,1
1899293,9:10:00,9:11:00,900201,17,Richmond,0,0,,1
1899293,9:14:00,9:15:00,900301,18,Richmond,0,0,,1
1899293,9:18:00,9:18:00,904101,19,Richmond,0,0,,1
1899293,9:20:00,9:20:00,904201,20,Richmond,0,0,,1
1899293,9:22:00,9:23:00,904301,21,Richmond,0,0,,1
1899293,9:25:00,9:26:00,904401,22,Richmond,0,0,,1
1899293,9:28:00,9:29:00,904501,23,Richmond,0,0,,1
1899293,9:33:00,9:36:00,904601,24,Richmond,0,0,,1
1899294,8:39:00,8:39:00,906403,0,,0,0,,1
1899294,8:43:00,8:44:00,907102,1,,0,0,,1
1899294,8:46:00,8:46:00,907102,2,,0,0,,1
1899294,8:49:00,8:49:00,906302,3,San Francisco / Richmond,0,0,,1
1899294,8:52:00,8:53:00,906202,4,San Francisco / Richmond,0,0,,1
1899294,8:55:00,8:56:00,906102,5,San Francisco / Richmond,0,0,,1
1899294,8:59:00,9:00:00,901902,6,Richmond,0,0,,1
1899294,9:03:00,9:03:00,901802,7,Richmond,0,0,,1
1899294,9:05:00,9:06:00,901702,8,Richmond,0,0,,1
1899294,9:08:00,9:08:00,901602,9,Richmond,0,0,,1
1899294,9:10:00,9:10:00,901502,10,Richmond,0,0,,1
1899294,9:12:00,9:13:00,901402,11,Richmond,0,0,,1
1899294,9:14:00,9:15:00,901302,12,Richmond,0,0,,1
1899294,9:16:00,9:16:00,901202,13,Richmond,0,0,,1
1899294,9:17:00,9:18:00,901162,14,Richmond,0,0,,1
1899294,9:24:00,9:25:00,901102,15,Richmond,0,0,,1
1899294,9:28:00,9:29:00,900101,16,Richmond,0,0,,1
1899294,9:30:00,9:31:00,900201,17,Richmond,0,0,,1
1899294,9:34:00,9:35:00,900301,18,Richmond,0,0,,1
1899294,9:38:00,9:38:00,904101,19,Richmond,0,0,,1
1899294,9:40:00,9:40:00,904201,20,Richmond,0,0,,1
1899294,9:42:00,9:43:00,904301,21,Richmond,0,0,,1
1899294,9:45:00,9:46:00,904401,22,Richmond,0,0,,1
1899294,9:48:00,9:49:00,904501,23,Richmond,0,0,,1
1899294,9:53:00,9:56:00,904601,24,Richmond,0,0,,1
1771284,8:39:00,8:39:00,906403,0,,0,0,,1
1771284,8:43:00,8:44:00,907102,1,,0,0,,1
1771284,8:46:00,8:46:00,907102,2,,0,0,,1
1771284,8:49:00,8:49:00,906302,3,San Francisco / Richmond,0,0,,1
1771284,8:52:00,8:53:00,906202,4,San Francisco / Richmond,0,0,,1
1771284,8:55:00,8:56:00,906102,5,San Francisco / Richmond,0,0,,1
1771284,8:59:00,9:00:00,901902,6,Richmond,0,0,,1
1771284,9:03:00,9:03:00,901802,7,Richmond,0,0,,1
1771284,9:05:00,9:06:00,901702,8,Richmond,0,0,,1
1771284,9:08:00,9:08:00,901602,9,Richmond,0,0,,1
1771284,9:10:00,9:10:00,901502,10,Richmond,0,0,,1
1771284,9:12:00,9:13:00,901402,11,Richmond,0,0,,1
1771284,9:14:00,9:15:00,901302,12,Richmond,0,0,,1
1771284,9:16:00,9:16:00,901202,13,Richmond,0,0,,1
1771284,9:17:00,9:18:00,901162,14,Richmond,0,0,,1
1771284,9:24:00,9:25:00,901102,15,Richmond,0,0,,1
1771284,9:28:00,9:29:00,900101,16,Richmond,0,0,,1
1771284,9:30:00,9:31:00,900201,17,Richmond,0,0,,1
1771284,9:34:00,9:35:00,900301,18,Richmond,0,0,,1
1771284,9:38:00,9:38:00,904101,19,Richmond,0,0,,1
1771284,9:40:00,9:40:00,904201,20,Richmond,0,0,,1
1771284,9:42:00,9:43:00,904301,21,Richmond,0,0,,1
1771284,9:45:00,9:46:00,904401,22,Richmond,0,0,,1
1771284,9:48:00,9:49:00,904501,23,Richmond,0,0,,1
1771284,9:53:00,9:56:00,904601,24,Richmond,0,0,,1
1755299,8:39:00,8:39:00,906403,0,,0,0,,1
1755299,8:43:00,8:44:00,907102,1,,0,0,,1
1755299,8:46:00,8:46:00,907102,2,,0,0,,1
1755299,8:49:00,8:49:00,906302,3,San Francisco / Richmond,0,0,,1
1755299,8:52:00,8:53:00,906202,4,San Francisco / Richmond,0,0,,1
1755299,8:55:00,8:56:00,906102,5,San Francisco / Richmond,0,0,,1
1755299,8:59:00,9:00:00,901902,6,Richmond,0,0,,1
1755299,9:03:00,9:03:00,901802,7,Richmond,0,0,,1
1755299,9:05:00,9:06:00,901702,8,Richmond,0,0,,1
1755299,9:08:00,9:08:00,901602,9,Richmond,0,0,,1
1755299,9:10:00,9:10:00,901502,10,Richmond,0,0,,1
1755299,9:12:00,9:13:00,901402,11,Richmond,0,0,,1
1755299,9:14:00,9:15:00,901302,12,Richmond,0,0,,1
1755299,9:16:00,9:16:00,901202,13,Richmond,0,0,,1
1755299,9:17:00,9:18:00,901162,14,Richmond,0,0,,1
1755299,9:24:00,9:25:00,901102,15,Richmond,0,0,,1
1755299,9:28:00,9:29:00,900101,16,Richmond,0,0,,1
1755299,9:30:00,9:31:00,900201,17,Richmond,0,0,,1
1755299,9:34:00,9:35:00,900301,18,Richmond,0,0,,1
1755299,9:38:00,9:38:00,904101,19,Richmond,0,0,,1
1755299,9:40:00,9:40:00,904201,20,Richmond,0,0,,1
1755299,9:42:00,9:43:00,904301,21,Richmond,0,0,,1
1755299,9:45:00,9:46:00,904401,22,Richmond,0,0,,1
1755299,9:48:00,9:49:00,904501,23,Richmond,0,0,,1
1755299,9:53:00,9:56:00,904601,24,Richmond,0,0,,1
1899295,8:59:00,8:59:00,906403,0,,0,0,,1
1899295,9:03:00,9:04:00,907102,1,,0,0,,1
1899295,9:06:00,9:06:00,907102,2,,0,0,,1
1899295,9:09:00,9:09:00,906302,3,San Francisco / Richmond,0,0,,1
1899295,9:12:00,9:13:00,906202,4,San Francisco / Richmond,0,0,,1
1899295,9:15:00,9:16:00,906102,5,San Francisco / Richmond,0,0,,1
1899295,9:19:00,9:20:00,901902,6,Richmond,0,0,,1
1899295,9:23:00,9:23:00,901802,7,Richmond,0,0,,1
1899295,9:25:00,9:26:00,901702,8,Richmond,0,0,,1
1899295,9:28:00,9:28:00,901602,9,Richmond,0,0,,1
1899295,9:30:00,9:30:00,901502,10,Richmond,0,0,,1
1899295,9:32:00,9:33:00,901402,11,Richmond,0,0,,1
1899295,9:34:00,9:35:00,901302,12,Richmond,0,0,,1
1899295,9:36:00,9:36:00,901202,13,Richmond,0,0,,1
1899295,9:37:00,9:38:00,901162,14,Richmond,0,0,,1
1899295,9:44:00,9:45:00,901102,15,Richmond,0,0,,1
1899295,9:48:00,9:49:00,900101,16,Richmond,0,0,,1
1899295,9:50:00,9:51:00,900201,17,Richmond,0,0,,1
1899295,9:54:00,9:55:00,900301,18,Richmond,0,0,,1
1899295,9:58:00,9:58:00,904101,19,Richmond,0,0,,1
1899295,10:00:00,10:00:00,904201,20,Richmond,0,0,,1
1899295,10:02:00,10:03:00,904301,21,Richmond,0,0,,1
1899295,10:05:00,10:06:00,904401,22,Richmond,0,0,,1
1899295,10:08:00,10:09:00,904501,23,Richmond,0,0,,1
1899295,10:13:00,10:16:00,904601,24,Richmond,0,0,,1
1755300,8:59:00,8:59:00,906403,0,,0,0,,1
1755300,9:03:00,9:04:00,907102,1,,0,0,,1
1755300,9:06:00,9:06:00,907102,2,,0,0,,1
1755300,9:09:00,9:09:00,906302,3,San Francisco / Richmond,0,0,,1
1755300,9:12:00,9:13:00,906202,4,San Francisco / Richmond,0,0,,1
1755300,9:15:00,9:16:00,906102,5,San Francisco / Richmond,0,0,,1
1755300,9:19:00,9:20:00,901902,6,Richmond,0,0,,1
1755300,9:23:00,9:23:00,901802,7,Richmond,0,0,,1
1755300,9:25:00,9:26:00,901702,8,Richmond,0,0,,1
1755300,9:28:00,9:28:00,901602,9,Richmond,0,0,,1
1755300,9:30:00,9:30:00,901502,10,Richmond,0,0,,1
1755300,9:32:00,9:33:00,901402,11,Richmond,0,0,,1
1755300,9:34:00,9:35:00,901302,12,Richmond,0,0,,1
1755300,9:36:00,9:36:00,901202,13,Richmond,0,0,,1
1755300,9:37:00,9:38:00,901162,14,Richmond,0,0,,1
1755300,9:44:00,9:45:00,901102,15,Richmond,0,0,,1
1755300,9:48:00,9:49:00,900101,16,Richmond,0,0,,1
1755300,9:50:00,9:51:00,900201,17,Richmond,0,0,,1
1755300,9:54:00,9:55:00,900301,18,Richmond,0,0,,1
1755300,9:58:00,9:58:00,904101,19,Richmond,0,0,,1
1755300,10:00:00,10:00:00,904201,20,Richmond,0,0,,1
1755300,10:02:00,10:03:00,904301,21,Richmond,0,0,,1
1755300,10:05:00,10:06:00,904401,22,Richmond,0,0,,1
1755300,10:08:00,10:09:00,904501,23,Richmond,0,0,,1
1755300,10:13:00,10:16:00,904601,24,Richmond,0,0,,1
1771285,8:59:00,8:59:00,906403,0,,0,0,,1
1771285,9:03:00,9:04:00,907102,1,,0,0,,1
1771285,9:06:00,9:06:00,907102,2,,0,0,,1
1771285,9:09:00,9:09:00,906302,3,San Francisco / Richmond,0,0,,1
1771285,9:12:00,9:13:00,906202,4,San Francisco / Richmond,0,0,,1
1771285,9:15:00,9:16:00,906102,5,San Francisco / Richmond,0,0,,1
1771285,9:19:00,9:20:00,901902,6,Richmond,0,0,,1
1771285,9:23:00,9:23:00,901802,7,Richmond,0,0,,1
1771285,9:25:00,9:26:00,901702,8,Richmond,0,0,,1
1771285,9:28:00,9:28:00,901602,9,Richmond,0,0,,1
1771285,9:30:00,9:30:00,901502,10,Richmond,0,0,,1
1771285,9:32:00,9:33:00,901402,11,Richmond,0,0,,1
1771285,9:34:00,9:35:00,901302,12,Richmond,0,0,,1
1771285,9:36:00,9:36:00,901202,13,Richmond,0,0,,1
1771285,9:37:00,9:38:00,901162,14,Richmond,0,0,,1
1771285,9:44:00,9:45:00,901102,15,Richmond,0,0,,1
1771285,9:48:00,9:49:00,900101,16,Richmond,0,0,,1
1771285,9:50:00,9:51:00,900201,17,Richmond,0,0,,1
1771285,9:54:00,9:55:00,900301,18,Richmond,0,0,,1
1771285,9:58:00,9:58:00,904101,19,Richmond,0,0,,1
1771285,10:00:00,10:00:00,904201,20,Richmond,0,0,,1
1771285,10:02:00,10:03:00,904301,21,Richmond,0,0,,1
1771285,10:05:00,10:06:00,904401,22,Richmond,0,0,,1
1771285,10:08:00,10:09:00,904501,23,Richmond,0,0,,1
1771285,10:13:00,10:16:00,904601,24,Richmond,0,0,,1
1759950,9:19:00,9:19:00,906403,0,,0,0,,1
1759950,9:23:00,9:24:00,907102,1,,0,0,,1
1759950,9:26:00,9:26:00,907102,2,,0,0,,1
1759950,9:29:00,9:29:00,906302,3,San Francisco / Richmond,0,0,,1
1759950,9:32:00,9:33:00,906202,4,San Francisco / Richmond,0,0,,1
1759950,9:35:00,9:36:00,906102,5,San Francisco / Richmond,0,0,,1
1759950,9:39:00,9:40:00,901902,6,Richmond,0,0,,1
1759950,9:43:00,9:43:00,901802,7,Richmond,0,0,,1
1759950,9:45:00,9:46:00,901702,8,Richmond,0,0,,1
1759950,9:48:00,9:48:00,901602,9,Richmond,0,0,,1
1759950,9:50:00,9:50:00,901502,10,Richmond,0,0,,1
1759950,9:52:00,9:53:00,901402,11,Richmond,0,0,,1
1759950,9:54:00,9:55:00,901302,12,Richmond,0,0,,1
1759950,9:56:00,9:56:00,901202,13,Richmond,0,0,,1
1759950,9:57:00,9:58:00,901162,14,Richmond,0,0,,1
1759950,10:04:00,10:05:00,901102,15,Richmond,0,0,,1
1759950,10:08:00,10:09:00,900101,16,Richmond,0,0,,1
1759950,10:10:00,10:11:00,900201,17,Richmond,0,0,,1
